Rank,Name,Symbol,Price (USD),1h %,24h %,7d %,Market Cap,Volume (24h)
726,Catizen,CATI,0.04128398210827286,-0.58892042,0.01159342,2.57213457,16712676.21867403,7174604.24215769
727,Wayfinder,PROMPT,0.04111622181816081,-0.24464174,-3.02329353,-7.30461171,16704712.579797791,4550143.13797799
728,Anoma,XAN,0.006674292378828406,1.10833565,2.28727197,-6.90630985,16685730.947071016,2337104.49917877
729,ROGin AI,ROG,0.24901676003334658,0.18016836,0.17091337,0.1909828,16681601.281405587,31863.75396497
730,Hivemapper,HONEY,0.002997749347147052,0.03868988,-0.2439688,-6.16437086,16560496.533426177,672545.0594574
731,Metadium,META,0.009527940524015718,-0.11520858,-1.65491901,-2.5593831,16498664.895026987,75283.38431895
732,Ponke,PONKE,0.02968599914923387,0.88864675,-0.8862208,-2.41712961,16491885.420397788,1531354.19762376
733,JOE,JOE,0.04086401573191534,-1.83526007,-0.18533895,-0.9979807,16491664.419267902,8802208.97364653
734,QIE Blockchain,QIE,0.19501876653177522,0.01879639,1.37832137,-0.75114602,16453556.45026463,6425.36991747
735,Metaplex,MPLX,0.03187757868140655,0.97942666,-1.01823265,-2.12123048,16446332.034988731,1519841.20613149
736,DOGS,DOGS,3.1808342630875316e-05,1.80919113,-2.9096572,11.07224417,16436961.05450482,12801687.35919611
737,Osaka Protocol,OSAK,2.183658132356385e-08,0.36346872,-0.08106876,-10.47463369,16396428.111003723,8687.8329193
738,Railgun,RAIL,1.1893341913799926,0.46580587,0.61196965,3.75627463,16387936.80428444,337330.15955215
739,DORA,DORA,0.016490988186033537,-0.82745178,-0.88031055,-2.32731529,16327489.757396758,191317.39427512
740,PAAL AI,PAAL,0.016321953485697115,-0.83162604,-1.40415446,-12.72647209,16303013.869579075,1225739.97054848
741,Spacecoin,SPACE,0.0075612247308253725,-0.07227325,-2.60326329,1.45018431,16275536.233101614,5434654.71288896
742,Alaya Governance Token,AGT,0.007055430032765062,0.87212438,2.29224724,16.54798366,16267187.5813078,2697212.7919739
743,Robinhood tokenized stock (xStock),HOODX,78.18992323141256,1.34641801,-1.96053008,-5.18200725,16240030.423428822,27699502.31562307
744,Chainbase,C,0.051033600563952265,1.56907213,5.32761857,3.65620086,16228684.92830322,9112359.83268072
745,Initia,INIT,0.08840890361629827,-0.03425817,5.12827112,9.56091072,16185442.104180561,17420619.26305763
746,HeyElsa,ELSA,0.07037172325291165,0.21071182,-4.71850251,-7.83315677,16113717.19045171,4635905.6777255
747,Orchid,OXT,0.015984666202153556,0.62272519,2.35026905,-12.88598127,15940143.063234009,1412696.43680447
748,MWX Token,MWXT,0.10597318368878056,-0.14701576,2.9292978,-18.40952019,15888582.754407827,698436.42971051
749,Degen,DEGEN,0.000721228819776377,0.08638576,-1.75179932,-3.90877583,15848906.240678713,1509796.77181689
750,iShares Core MSCI EAFE Tokenized ETF (Ondo),IEFAon,93.41356515774308,0.1867165,-1.54402145,-2.21964438,15843553.37846513,1927579.95104274
751,iShares Gold Trust Tokenized ETF (Ondo),IAUon,97.42986264637202,0.0854159,-0.9948507,0.61019752,15826550.112033656,3247375.26549033
752,IAGON,IAG,0.04195220309583967,-1.75808043,-5.6888864,-16.40693526,15774885.615353776,82083.45373742
753,Berkshire Hathaway tokenized stock (xStock),BRK.BX,503.49902391343124,1.60564277,-4.05183362,2.5184098,15709169.10937407,6464.65790427
754,Xphere,XP,0.006073923881737513,-0.04548582,-3.52079873,-3.71103012,15676984.752530038,629355.11443594
755,Yala,YU,0.1882884602701702,0.00719677,-23.75172389,-3.69293202,15676844.425665274,0.0
756,Bonfida,FIDA,0.015730088220392145,0.39335511,2.36128077,-3.52513865,15587115.59713938,19069686.19857308
757,Cetus Protocol,CETUS,0.017121557604953666,0.45034235,2.05098786,0.09614519,15576895.33085698,2873180.14850736
758,Honeywell tokenized stock (xStock),HONX,245.87583650373165,0.6786476,-1.40713548,-1.18462803,15493986.787051346,695846.50016664
759,Nillion,NIL,0.04917179417700039,2.72696301,-0.91021871,-9.39160229,15462787.751232255,2990844.70359859
760,Folks Finance,FOLKS,1.2656438899576066,-0.44203824,0.62546938,6.03070464,15438839.286758505,2312675.3394453
761,Ice Open Network,ICE,0.002331837692313591,-1.92674385,-2.16197085,3.44315182,15425582.639109328,57104.80189861
762,Energy Web Token,EWT,0.5094003352486238,0.63289221,0.94090666,-3.5667383,15313663.175490392,310884.03304656
763,Araracoin,ARARA,0.00042182526848531825,0.05603566,0.12595879,-0.04094219,15291165.982592786,15793.83005644
764,Avail,AVAIL,0.00408034464933689,2.8476902,4.12278773,0.8537691,15231781.107607517,3712622.14240902
765,Dolomite,DOLO,0.03448277074752235,1.26573963,2.11034829,0.88616501,15228349.04513088,2568917.47521527
766,Velodrome Finance,VELO,0.016605209862185614,1.3234,0.95069966,-1.68075007,15197129.761554237,10693468.47597302
767,GYEN,GYEN,0.0072208054900771545,-0.4471462,36.28197251,48.82708024,15154888.161395103,10.60759233
768,Dego Finance,DEGO,0.7234348204276885,12.42630761,4.18492966,133.65668025,15190114.750398112,27518587.5932455
769,Decimal,DEL,0.00135891976147678,0.33520527,-0.8493413,-5.1487073,15112551.961468376,346997.33063111
770,Vulcan Forged (PYR),PYR,0.3175542093079542,-0.10163638,-0.05179734,-0.63133045,15079950.352669291,3848901.55557921
771,Intel tokenized stock (xStock),INTCX,48.11,-0.64023131,0.58540665,6.27347029,15058430.0,10806.29168441
772,DeAgentAI,AIA,0.09481390108509703,0.31795327,8.94819751,10.66742965,15058414.880760925,6598907.77612855
773,ARPA,ARPA,0.009873272095916794,-0.21315159,-0.95955565,0.49688468,15003291.959190778,3681007.652149
774,Hermez Network,HEZ,3.191061141418859,0.73046687,0.01420433,-0.38052274,14997987.364668638,28447.01827374
775,IXS,IXS,0.08331496710681748,0.5316517,-10.22639016,6.06849934,14996694.079227146,140405.82407863
776,Vanguard tokenized ETF (xStock),VTIX,334.67846102855736,0.10226776,-0.9221886,-0.94030146,14939154.450215628,207521.52720411
777,Nockchain,NOCK,0.007759157773226042,0.03760571,-1.36268945,-38.30956037,14891290.185566653,597529.64508352
778,Mubarak,MUBARAK,0.014876965482372358,-0.52288149,0.29239756,-1.86007998,14876965.482372358,12847933.84434776
779,Felysyum,FELY,0.33961515331784714,0.6082815,-3.35359163,-4.72770091,14864018.262514165,80897.98069296
780,Gods Unchained,GODS,0.03516161074685479,-0.33183292,2.51467779,1.47819727,14836246.099891372,461027.69844902
781,USDM,USDM,1.0004821612156425,0.2194255,-0.03173406,-0.10197855,14686787.98681888,542963.42361407
782,FUNToken,FUN,0.0013575987841299793,-0.09056354,5.69673051,1.75624741,14670486.232504526,4271978.44166635
783,Tesla Tokenized Stock (Ondo),TSLAon,407.50825465774494,-0.11061184,1.10831082,0.3877247,14629980.763649466,3636412.74747548
784,Artificial Liquid Intelligence,ALI,0.0016031375288461595,-1.19092217,-5.02963029,-10.80197541,14617554.169585291,162027.91703066
785,Bedrock,BR,0.06344075765830999,0.27622852,-0.80996226,13.02108581,14591374.261411298,707638.63056573
786,BOB (Build on Bitcoin),BOB,0.0065397340348693125,0.12278746,5.72636854,8.53824773,14518209.557409873,5931854.02119022
787,Exxon Mobil tokenized stock (xStock),XOMX,151.0463761134858,0.16092883,1.49906825,0.86473102,14477956.943141805,20869.2138068
788,iShares Core US Aggregate Bond Tokenized ETF (Ondo),AGGon,101.8844277769064,0.05167698,-0.70180288,-0.93963248,14417786.76258344,1739532.20524019
789,Radworks,RAD,0.2436216203039101,0.07989296,1.38236992,4.3080043,14392185.699567636,4387125.9838864
790,Echelon Prime,PRIME,0.4020891277956713,-0.24706117,-6.20883394,-10.24778089,14384272.525591025,5958785.19750579
791,Fusionist,ACE,0.15438081134839465,-0.47188267,6.9656687,1.87151853,14345369.42945281,42639639.30572098
792,YieldBasis,YB,0.16284289166720886,-0.04269259,0.16210673,-2.66013783,14316604.280023076,5245878.40749061
793,AVA (Travala),AVA,0.1981046352287283,-0.64725458,5.26780625,-4.90358637,14295565.869252477,7025498.11583981
794,Helium Mobile,MOBILE,0.00016008807426133785,1.36337926,4.11036106,-5.71602548,14292663.270052243,197703.52639373
795,FC Porto Fan Token,PORTO,1.0984281819827177,-0.82652405,-0.03912711,6.91184207,14266611.890542604,4461945.43591823
796,Polyhedra Network,ZKJ,0.02455723601772161,0.41157794,1.61270787,-0.00106049,14240383.289443795,1914865.90985845
797,Newton Protocol,NEWT,0.06608749911376098,-0.09705183,-1.7305852,-4.419841,14208812.309458612,4359549.33912528
798,TROLL (SOL),TROLL,0.014214005152497617,1.06074009,-0.93335748,-11.00237396,14198162.954509705,1063288.0157231
799,Bone ShibaSwap,BONE,0.061506857361585704,1.40230337,-1.92176914,-3.2106402,14141862.73085935,450625.90546012
800,BENQI,QI,0.001962917255440523,0.36268121,0.92921804,0.50608658,14133004.239171766,725604.51575176
801,FirmaChain,FCT,0.012461539919541964,-0.07342349,0.35225949,1.49719324,14114554.292678788,1952561.4170415
802,StakeStone,STO,0.062494589908213036,-0.01494974,-1.05907572,3.50970439,14082114.238485808,3039566.31336227
803,Amber tokenized stock (xStock),AMBRX,2.449964134420999,-0.00015444,-2.39186715,-3.54471912,14077477.395346267,267.7243135
804,Moonriver,MOVR,1.2348017703519205,-0.07721238,-0.50817957,-6.26648852,14004496.869635684,2462584.98823874
805,Codatta,XNY,0.005577285420213557,1.22436488,14.70070352,-13.02739742,13943213.550533893,15456144.4735825
806,Cookie DAO,COOKIE,0.01967885086573403,-2.93056942,0.95942428,-11.62979175,13873834.921072323,3586624.71777514
807,Solar,SXP,0.020573920414973544,1.17543358,-7.31737067,1.23480879,13854338.078179367,19851956.9545353
808,Chromia,CHR,0.015859202745776933,-0.29385208,0.69495931,-10.65752512,13837660.548143908,2598055.21301102
809,Rifampicin,RIF,0.013840603126430585,23.70233577,-6.26662843,-22.96919823,13830149.82605159,382973.1460223
810,Namecoin,NMC,0.9363580817909349,-0.14173208,-0.09861352,-4.0053979,13798547.236503933,17405.09350835
811,DIAM,DIAM,0.007364329089725645,0.19822572,3.80566095,-0.24094523,13791943.378375592,155432.88117854
812,StablR Euro,EURR,1.1588756768543178,-0.03001447,-0.17081487,0.05621844,13771547.72073293,5357617.33982854
813,XSGD,XSGD,0.7860686333549508,0.03676057,-0.09253846,0.11139051,13741830.228498379,334851.99491738
814,Microsoft tokenized stock (xStock),MSFTX,405.1895768576834,0.36893881,-0.27972527,-0.26722826,13663627.102457201,34263.53168872
815,Alpha Quark Token,AQT,0.5052665114818903,-0.01875445,-0.36852435,-2.66438662,13544275.66535236,987553.91289292
816,Alchemix,ALCX,5.387726687653617,0.28158806,-5.3119176,17.59646606,13544039.146154383,2423541.02177223
817,Wanchain,WAN,0.06770451715645476,0.24767588,0.68853608,0.08078522,13464043.854933016,585668.84096075
818,SyncGPT,SYNC,0.06717386847010097,0.01286627,0.00605038,0.00566395,13434773.694020193,0.0
819,Collector Crypt,CARDS,0.03386498066045333,-2.66802707,6.25853668,-4.33390728,13329843.696586244,1043081.54006127
820,Moonbeam,GLMR,0.012230870460517398,-0.15422716,-0.16105893,-2.31108887,13318645.6621117,1629567.55010687
821,Simon's Cat,CAT,1.7509184265067575e-06,0.19688128,-1.6362434,-3.73541581,13248661.351420267,2383445.85440612
822,OG Fan Token,OG,2.866491017234651,1.76624424,3.87672775,0.08997979,13225651.307580646,6657834.53914198
823,SuperRare,RARE,0.016029449310711114,-0.54033628,0.5819788,-0.74441463,13221067.1420193,3519461.91104792
824,Young,YNG,0.4875024938204885,0.77025086,-0.26560244,-0.25971973,13162567.33315319,16430.09622877
825,Inverse Finance,INV,18.03336859701418,0.23499129,0.79797969,-1.67656381,13062767.656405011,81455.3041129
826,Starpower,STAR,0.06961106061335637,-0.03919823,-0.69409965,-3.0318799,12944159.110905405,478594.19525415
827,SuperWalk,GRND,0.018022036663483735,-1.20748274,-7.00923505,-18.79405456,12942640.880783908,293122.99129331
828,Act I : The AI Prophecy,ACT,0.013646076830692173,1.47104278,2.60480058,-2.34554874,12939782.65360956,10160965.83307342
829,CZ's Dog,BROCCOLI,0.013308491611655846,-0.12519683,-1.19309757,0.89440016,12896423.789179303,7094685.87827451
830,Origin Protocol,OGN,0.01943017513960613,0.34799343,1.3061472,-6.35937045,12852246.86652233,3338046.17660462
831,Auki,AUKI,0.010181008038327064,0.4793858,-5.65888509,-7.01523517,12785174.054068752,227847.69763626
832,SideShift Token,XAI,0.08824486418504104,0.00116447,-0.10630003,-1.8202542,12733710.781747006,0.0
833,PepeCoin,PEPECOIN,0.11867245657394694,0.09094258,-3.65053377,-11.47400884,12704743.191824872,150737.41839381
834,Elastos,ELA,0.5455922926617347,-0.17088686,-3.78055069,-10.75397203,12600739.343791826,290830.6703299
835,Orochi Network,ON,0.08701429221946946,0.04477142,3.29553752,19.47253805,12553987.009963956,1176490.033845
836,Ampleforth Governance Token,FORTH,0.8747001572815649,0.07233634,1.45268882,-11.81051586,12546309.074306825,1460467.25043679
837,ColossusXT,COLX,0.0009845999856291786,0.0,0.0,0.0,12536278.465072572,0.0
838,CONX,XPLA,0.013580920892831737,0.73170925,-0.96647781,-2.17056086,12527104.17541971,64488.30875381
839,RIZE,RIZE,0.0063169009477682435,0.95242287,1.0967247,4.6623598,12464409.230042843,101076.11222994
840,Ai Xovia,AIX,3.4308531676847416,-1.52710415,-7.83685704,-2.52738652,12431885.150029885,2709265.91815629
841,Argentine Football Association Fan Token,ARG,0.7326766038845917,-0.60317836,-3.69723519,-3.88236444,12426631.144461986,1034110.59032539
842,Galatasaray Fan Token,GAL,1.6286736187073736,0.08734431,-0.53791069,2.50904857,12424535.398490682,1849370.52391885
843,Maverick Protocol,MAV,0.014739169465813863,-1.05953506,6.61531509,4.61727115,12424466.622360567,25337806.1709769
844,Redbelly Network,RBNT,0.004924369084500212,-0.00270511,-0.13479483,-2.35576588,12384409.184179276,184483.28903754
845,TARS AI,TAI,0.013852396446470216,0.8608284,-1.70783126,-12.91981608,12358966.176501496,549027.58352971
846,Bitcoin Gold,BTG,0.7028053944859998,2.54283154,-39.49785581,-18.8255516,12308879.976964802,3061.34498689
847,Hunt Town,HUNT,0.09753334428560097,0.50256789,-0.43816011,-3.12578679,12305555.576088844,132726.71767859
848,Enzyme,MLN,3.7463253654183872,2.17000747,2.38284503,9.87431445,12274666.079077497,3449473.97050014
849,PolySwarm,NCT,0.006500913882231532,-0.04702602,-0.65010443,-4.42349084,12257478.20866221,131076.37670902
850,MyNeighborAlice,ALICE,0.12191275255878717,-0.63452275,1.20421377,-7.29937491,12227953.857089637,12693668.85543839
851,Saga,SAGA,0.03321846401220367,-2.40551137,4.41466888,1.11612581,12210666.794397876,16150591.77307605
852,Intuition,TRUST,0.06789459078780162,0.05726137,-2.59529501,-6.04436679,12197116.039555732,1573609.46643742
853,Gamestop tokenized stock (xStock),GMEX,24.44,0.0,-0.20416497,2.34505863,12187072.507186497,1317.46278664
854,ShibaBitcoin,SBBTC,103.9086453509339,0.0,0.0,-13.06037284,12114039.867362322,0.0
855,SigmaDotMoney,SIGMA,0.08356029883641779,0.81128468,-2.4852911,-0.79892648,12116243.33128058,5378822.56197015
856,Defigram,DFG,1.201704086692615,-0.00830727,0.00284817,0.00222349,12017040.86692615,0.0
857,Worldwide USD,WUSD,1.0003254885117607,0.01955435,0.02783956,0.01432942,11967562.05748535,229888.89675033
858,Roam,ROAM,0.035065423884934076,0.22339633,0.51778559,6.86411954,11965009.108241796,1659952.88271863
859,Moss Coin,MOC,0.027086217475054016,-0.07174778,-1.51370462,-1.99091329,11958285.702161746,174365.30794634
860,Towns,TOWNS,0.004250763345024259,-2.47465708,22.08864846,25.20164449,11938873.534087988,28146361.60509711
861,Marvell tokenized stock (xStock),MRVLX,93.65,0.0,-1.01469189,19.28416762,11909434.53884671,1259.0746155
862,Recall,RECALL,0.049319942843313716,1.09655058,4.2139785,0.77193962,11882526.097637402,5773742.47591566
863,FC Barcelona Fan Token,BAR,0.5133533925117554,-0.05010565,-1.69402018,0.60646883,11773507.487387994,1536377.24753276
864,Vultisig,VULT,0.18107117322931093,0.09151289,2.12263298,-19.30202149,11771770.17965325,12054.31424774
865,LimeWire,LMWR,0.02571316552278865,-0.10650796,-2.92755618,-5.12678694,11763413.463852353,471866.7438494
866,Gems,GEMS,0.01953387661185191,0.77043422,-2.45054122,-9.30593454,11698159.13880466,320200.02796977
867,ThunderCore,TT,0.0008756000694632458,-0.0597348,0.11783594,-1.70315663,11670084.56782103,107079.43539463
868,Kekius Maximus (kekiusmaximus.vip),KEKIUS,0.01157241725092795,6.505131,1.84543602,-12.84296914,11572417.25092795,727011.84153511
869,ResearchCoin,RSC,0.08920249425216341,0.63301991,2.08467797,-11.33275274,11556458.96664493,422742.94844264
870,Puffer,PUFFER,0.02937724074764378,0.09259362,-1.11427442,0.67063633,11537335.774113607,2405809.63874818
871,Vanar Chain,VANRY,0.0050011340263098865,-0.01824661,4.15752958,-1.96401296,11489458.073657464,88340752.66656743
872,RollX,ROLL,0.07406307059973252,-0.13085257,-1.57689257,-20.92937097,11479775.942958541,1108403.14335403
873,MARBLEX,MBX,0.04121224024933635,0.03593542,-1.15915274,-5.76973134,11462643.249855006,311253.59007618
874,TAC Protocol,TAC,0.0041518593004380155,-0.39450476,2.29139605,6.43700244,11458747.024355892,1909373.66934105
875,AdEx,ADX,0.07743125675594822,0.80484847,3.53638866,1.40101918,11452082.874204742,5296220.69241425
876,Hashflow,HFT,0.015267900455404033,-0.69256406,0.7107188,5.31968132,11421502.032045344,5952721.21610711
877,Firo,FIRO,0.6211797199353574,-1.14044953,-4.04393787,-15.64941838,11400973.895846957,292469.75673642
878,TG Casino,TGC,0.145877053818287,0.09640583,-4.15455561,-1.64776108,11391247.086783806,131409.76449554
879,Goldfinch,GFI,0.1318377316936826,0.00618542,-0.5135268,-3.11856811,11371306.663692849,125014.32906025
880,Abey,ABEY,0.010937564761599655,0.18557112,4.83136605,-7.91600729,11321415.975589786,12072.3742235
881,Wilder World,WILD,0.022849355627524423,0.61842367,-2.81124061,-11.75981615,11290380.327264553,259243.42362073
882,iShares TIPS Bond Tokenized ETF (Ondo),TIPon,112.1085122049345,-0.02419306,-0.35496538,-1.20991481,11236450.7677453,61618.14720297
883,Alien Worlds,TLM,0.0017231533646123408,0.06868092,-0.05857579,0.22155075,11215829.957071908,13870921.91210558
884,Highstreet,HIGH,0.14242470887173772,0.02695834,3.57942697,-2.25669762,11163158.976074928,10662981.24035338
885,Assemble AI,ASM,0.00741091042810457,5.28082018,-1.01338955,2.8409471,11116365.642156854,2356612.23479979
886,Sleepless AI,AI,0.021971575743010886,-1.40229155,5.19191736,2.49811934,11098392.160495842,39274076.58048316
887,BFG Token,BFG,0.009847138391265666,0.10757534,-0.29767808,-2.18017835,11056454.787033256,5158.5788114
888,Trusta.AI,TA,0.04328870301178669,-1.34089606,0.16056765,-13.71558478,11017575.763697516,1930436.14193801
889,Ellipsis,EPS,0.015196778267223706,0.0,0.45055848,-1.7260913,10997932.318282666,0.0
890,ANyONe Protocol,ANYONE,0.11249750780061497,0.65674792,-2.68672537,-16.4382633,10968503.133942695,215067.13838334
891,AhaToken,AHT,0.001510436111184939,0.28985193,-0.21614319,-1.74319152,10944996.319278745,57085.51713524
892,Augur,REP,0.9939791208305512,0.86617784,-0.04545206,0.30176444,10933770.329136062,12767.53140514
893,Automata Network,ATA,0.01155793690012487,0.07018488,2.35407966,-7.2410428,10940650.932766449,1891495.11031381
894,Oracle tokenized stock (xStock),ORCLX,163.71569885270046,-0.25206994,7.82672338,6.87818438,10924716.738713445,28606.59846562
895,AS Roma Fan Token,ASR,1.3116915657579273,0.42605638,-1.7654896,-1.31186214,10916672.419952834,3615580.76315725
896,SUPRA,SUPRA,0.0004242023877522924,-0.06812127,-7.16202656,-5.19019234,10862536.293085273,1209815.11781011
897,Solidus Ai Tech,AITECH,0.006082127096426857,-0.14154399,1.44719571,-1.04537143,10847102.405192953,2012683.41005739
898,Chainbounty,BOUNTY,0.02103039448698153,0.22841197,-1.83623598,2.17219787,10818754.234503496,1190367.85093665
899,Treehouse,TREE,0.06906533588281755,-0.16253212,3.5399666,0.71290841,10782649.379033053,13301758.53301518
900,Vameon,VON,2.1541768772830473e-05,-0.06107614,0.03555724,-0.69401821,10770884.386415236,200343.63006857
901,Kleros,PNK,0.011755591096772756,0.48036656,-0.00374467,5.49713198,10762575.409911621,56834.65130771
902,DODO,DODO,0.014757901325948227,0.0577077,3.23641646,-3.17048095,10709859.233302006,2610332.17737023
903,Klever Coin,KLV,0.0012019642248826757,0.0689283,0.33976597,-4.29426815,10674380.337838113,170410.24455801
904,NetX,NETX,0.5226637028364192,-0.04183949,-2.33515757,-7.13039137,10664314.410212744,168205.84209132
905,Minswap,MIN,0.00598423907596857,1.01456127,-1.51704635,-5.72844858,10513408.287425833,178962.52346385
906,Open Loot,OL,0.013367770419020548,-0.03757351,0.74118142,0.222266,10453046.037883416,1679166.94321722
907,iShares MSCI EAFE Tokenized ETF (Ondo),EFAon,100.097556029918,0.31630461,-1.33008866,-2.13158636,10443006.609652605,294.7177719
908,Boba Network,BOBA,0.02105105211840762,0.17342319,-0.92481612,-8.78798491,10390397.292652644,503641.94960808
909,Hamster Kombat,HMSTR,0.00016119630095638365,-0.40416796,3.21912086,-0.14388932,10377011.874067197,11584328.9983719
910,Planet IX(formerly IX token),IXT,0.07840482226233865,-0.77836028,2.46335567,-6.9784513,10305387.219790097,4404.32503712
911,Balancer,BAL,0.1484702003274721,-0.01016055,0.36467729,-16.05418234,10285626.51772234,1648930.72765235
912,Konnect,KCT,0.001389666338128803,4.28351982,6.74162987,-49.97987051,10248789.299286576,205319.60865078
913,iShares Core S&P Total US Stock Market Tokenized ETF (Ondo),ITOTon,148.19762715478956,0.17771486,-0.83561399,-1.59547814,10266549.205589732,56683.45053926
914,Baby Shark Universe,BSU,0.06077838066397976,-0.30014322,-9.95208219,-7.17075661,10210767.9515486,920795.16668546
915,Vow,VOW,0.028651433249794037,0.71138991,-4.21680554,-2.71649578,10208083.602638412,59567.63121657
916,Paris Saint-Germain Fan Token,PSG,0.6864129635166063,0.14176442,-0.58787155,-3.68963747,10175025.404364325,1395547.4910113
917,APX,APX,0.2290411114152063,-0.00018773,-0.25036719,-0.42903348,10116225.983758412,0.0
918,OpenServ,SERV,0.013473534420330262,-0.11313472,0.52010967,-5.27843313,10105150.815247696,1830074.61322482
919,ASD,ASD,0.015224521191241507,-0.11826522,-1.16208389,-14.39704244,10057551.238270815,971739.65514314
920,Portal,PORTAL,0.013251035626006161,-2.75340577,10.0579175,8.64566494,10023950.759624874,58664425.21987674
921,Syscoin,SYS,0.011519821412204772,-0.1447393,1.0733347,-2.4320857,10022937.269912317,1040448.76005411
922,Avici,AVICI,0.7754486496252799,-1.55265343,-13.26452673,5.84685074,10003275.948436366,1037655.01873407
923,哈基米,哈基米,0.009953430357765098,0.23451112,1.78435635,-3.96021607,9953430.357765097,4121480.16329059
924,Bertram The Pomeranian,BERT,0.010278606717203922,0.68932394,-2.3568697,-10.86296565,9936836.239419244,1422092.1074124
925,Joe coin,JOE,0.00992274550640251,1.66581198,0.22112797,4.57043473,9922745.50640251,50380.66256402
926,Beta Finance,BETA,0.009917630177380225,-0.25616201,-4.95708479,-11.02044675,9917630.177380225,2260.8574758
927,Synapse,SYN,0.046543375505698384,-0.70892502,-0.38140823,-6.59988208,9913103.556063643,3037049.67177777
928,Nomina,NOM,0.003410497417906969,0.30273359,-2.94507276,-4.63330883,9890442.51193021,8130701.83544648
929,BugsCoin,BGSC,0.0008895965025604156,-0.02867684,-1.27695219,-0.36456468,9858191.589452611,897917.49720002
930,WazirX,WRX,0.02563922694558406,0.50356064,-4.25246855,-31.88203949,9790515.010706667,49953.14410688
931,Ark of Panda,AOP,0.027950921864938263,-0.0432495,0.11180629,-0.14013667,9782822.596826548,530550.26200604
932,S.S. Lazio Fan Token,LAZIO,0.7364602878097473,-0.12815458,2.33856412,1.09939876,9705750.419099113,1862282.95860874
933,Hegic,HEGIC,0.013785350342486723,0.05286262,2.7774262,-3.91040938,9701128.05425429,13.98966938
934,Just a chill guy,CHILLGUY,0.009697639463791338,0.11289205,-2.16989887,-10.77991451,9697114.184431722,2405067.69743952
935,Phoenix,PHB,0.15071451229105787,-0.3209743,-2.21434157,-1.07709106,9658252.103558857,3174779.30922725
936,RAMP,RAMP,0.020147320499349395,0.0,-0.32605599,3.97421126,9627170.241785286,0.0
937,Bless,BLESS,0.005225281797160548,-4.66998287,-0.61677952,6.63081668,9623064.102572666,5284380.96574139
938,Stader,SD,0.139457576255699,0.98149795,-0.74328416,-4.33533602,9551814.111172711,974142.76375366
939,DEXTools,DEXT,0.13616248269334114,0.0085627,0.3236937,-1.64409784,9530641.157627968,10298.36874306
940,MyShell,SHELL,0.029022759299348402,-0.48568296,2.73396519,-6.20147215,9519465.050185695,6171217.40288625
941,Grin,GRIN,0.04217710309431408,-0.41954885,-0.22341719,12.93575153,9491313.428782165,13483.17690134
942,CREPE,CREPE,1.633947305424176e-05,-3.39908011,-4.91188821,-12.20043262,9490150.136025397,420682.24054976
943,inSure DeFi,SURE,0.0003534412707408532,0.0,-0.37268916,67.81718763,9468713.971673453,0.0
944,Bubblemaps,BMT,0.015448696805147096,0.72546473,2.1704106,-1.58636718,9436628.086850293,2504605.28456985
945,Atletico De Madrid Fan Token,ATM,1.1610585752969147,-0.1800482,-2.14847725,-6.59234584,9426859.818199258,1882463.71763579
946,Lava Network,LAVA,0.03550698104982667,0.24301369,-3.49276606,-33.19465326,9391826.253353527,388891.84697071
947,ANDY (ETH),ANDY,9.38753483700789e-06,1.8354532,-3.67924519,-13.09859742,9387534.83700789,140968.27971716
948,Realio Network,RIO,0.06267100107589357,0.56562561,1.4014451,-15.96356936,9377491.297935799,634794.54037641
949,Talus,US,0.004239683979486458,3.43901986,24.40457812,47.35071527,9327304.754870208,3451607.87140678
950,Toko Token,TKO,0.05508217661763376,0.48214773,0.10274091,-4.85044777,9341689.67775544,996402.59538226
951,Surge,SURGE,0.01902877717639901,1.16635251,-5.60037061,-20.77825787,9324100.816435514,1167275.86140861
952,Peercoin,PPC,0.30958544004044947,0.98524468,-0.6081303,-5.33755436,9316530.208691655,41961.13105749
953,Test,TST,0.009852262692820801,0.03626463,-1.00723211,-1.54847664,9290171.763604669,23814419.98503579
954,Yei Finance,CLO,0.07153025330011985,-0.27650531,3.71461991,1.72412946,9234555.701045472,3095687.36690449
955,Beefy,BIFI,115.24664110917165,0.47941746,-1.92260217,-4.47071103,9219731.288733732,583887.61415362
956,Lumia,LUMIA,0.06537834108362343,-1.30634517,2.62040588,1.96152893,9208279.24901889,14183199.49755535
957,Freedom Dollar,FUSD,1.0004580068579818,0.01826465,-0.03299939,0.02806727,9204213.663093433,696033.94751077
958,X Empire,X,1.3281692125124425e-05,-0.20954007,-0.85837467,5.05943473,9164367.566335853,337288.68742198
959,Ika,IKA,0.0030508157304184515,0.90233498,-5.2829321,-9.86790651,9152447.191255355,776495.50238765
960,ELYSIA,EL,0.0018999691075956486,-0.97090814,-2.42299663,-4.01544326,9138868.63775494,471961.94745076
961,Tutorial,TUT,0.010932162913193903,-0.31056292,-2.67179609,2.4415134,9136894.535547504,3543482.75915282
962,InfinitiCoin,INCO,0.009126710338297471,0.008582,0.04013526,0.08325008,9126710.338297471,110.05297634
963,Harvest Finance,FARM,13.514116609687633,1.63853774,2.58715795,2.56018208,9083965.536037702,1343840.48540144
964,PlatON,LAT,0.0013257555105960924,0.35739558,1.09198489,-2.15931542,9073775.997997906,2707568.98153381
965,elizaOS,ELIZAOS,0.0010195718021910845,0.57232057,-5.10791278,-20.78009081,9037410.819375835,3976174.0231747
